adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,100000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",http://www.americangangster.net/,4982,tt0765429,en,American Gangster,"Following the death of his employer and mentor, Bumpy Johnson, Frank Lucas establishes himself as the number one importer of heroin in the Harlem district of Manhattan. He does so by buying heroin directly from the source in South East Asia and he comes up with a unique way of importing the drugs into the United States. Based on a true story.",9.644542,/Aokt44h41UJXq9RBFK7H3YyOCte.jpg,"[{'name': 'Imagine Entertainment', 'id': 23}, {'name': 'Universal Pictures', 'id': 33}, {'name': 'Scott Free Productions', 'id': 1645}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Film Rites', 'id': 8083}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-11-02,266465037,157.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,There are two sides to the American dream,American Gangster,False,7.4,1527
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,140281,tt0038084,en,She Wouldn't Say Yes,"Susan Lane is a gifted psychiatrist, grounded in self-control. Before returning by train to her practice in Chicago, she spends time back East with war veterans, building their self-esteem, but frowning on the impulsive, as represented by a favorite comic strip called ""The Nixie."" She bumps into Michael Kent, an officer and the comic strip's author. He likes her instantly and she dislikes him. He's headed to the Pacific, sees her on the train, gets off in Chicago, and with her father's help, pursues her and hatches a plan to marry her. Meanwhile, she has her own plan to get rid of him with the help of a blond patient. Will the Nixie get into her psyche?",0.446719,/krltzNhn3vqbwIt8uC8Vf9MyYxb.jpg,"[{'name': 'Columbia Pictures Corporation', 'id': 441}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1945-11-29,0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,It's all in fun... and fun for all !,She Wouldn't Say Yes,False,4.9,4
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",,42212,tt0078382,en,Thank God It's Friday,"It's Friday and everyone is going to the hot new disco. The Commodore's are scheduled to play if Floyd shows up with the instruments and Nicole dreams of becoming a disco star. Other characters are there to win the dance contest, or to put a little excitement into a fifth anniversary.",0.914133,/miGDUHtnbxPwXAjxBQp9bQH8IZv.jpg,"[{'name': 'Motown Productions', 'id': 2730}, {'name': 'Casablanca Filmworks', 'id': 15058}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1978-05-19,0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"After 5000 years of civilization, we all need a break.",Thank God It's Friday,False,4.6,8
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,52212,tt0089598,it,Miranda,"Miranda is a sensual tavern owner with a taste for men of all types. Over a year's time, Miranda copes with the death of her husband by enjoying the talents of a different lover for each of the four seasons. All the men are delightful, but which one is the best lover, and who will make a suitable husband?",4.327196,/iaN8NhkU0qBhcT18KFlUa33Gsz9.jpg,[],"[{'iso_3166_1': 'IT', 'name': 'Italy'}]",1985-10-15,0,93.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Miranda,False,5.3,15
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",,378813,tt5065810,de,Aloys,"A lonely private investigator is contacted by a mysterious woman who pulls him into a mind game known as “telephone walking”. Fascinated by her voice, Aloys discovers an imaginary universe that allows him to break out of his isolation.",0.77748,/jammoLDdyjGJoI1j7MhrbbI5G86.jpg,"[{'name': 'Arte', 'id': 201}, {'name': 'Schweizer Radio und Fernsehen (SRF)', 'id': 50054}, {'name': 'Petit Film', 'id': 75891}]","[{'iso_3166_1': 'CH', 'name': 'Switzerland'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2016-03-31,0,90.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Aloys,False,7.7,15
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,413017,tt5568330,fa,من سالوادور نیستم,Mr. Naser Izadi and Mrs. Izadi were invited to Brazil by an agent from tourism agency. Angela (a Brazilian woman) misunderstood Naser as her ex-fiance and this make a challenging event for their trip.,0.100054,/vH0IWTszz9EUpiNCIbUIFBDMKou.jpg,[],"[{'iso_3166_1': 'IR', 'name': 'Iran'}]",2016-01-01,0,0.0,"[{'iso_639_1': 'fa', 'name': 'فارسی'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,,I am not Salvador,False,5.0,2
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",,43167,tt0034458,en,Andy Hardy's Double Life,"Andy (Mickey Rooney) is about to head off to college but he's got a few things to take care of before leaving. For starters, he must try and sell his junk car for $20 to pay for a bill and he must convince his father (Lewis Stone) not to go with him to college. Worst of all is that Polly (Ann Rutherford) wants to make up but her best friend (Ester Williams) decides to give Andy a test.",0.144944,/inNImfsIH8lBuL4w8N8ubgeBL4c.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1942-12-01,0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,IT'S A ROMANTIC BATTLE-ROYAL!,Andy Hardy's Double Life,False,5.5,3
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,42674,tt0167947,it,Gallo cedrone,,1.735198,/d9KRUi4OxpOER0ANBXNpN7hfwmF.jpg,"[{'name': 'Cecchi Gori Group Tiger Cinematografica', 'id': 371}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",1998-10-16,0,0.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Gallo cedrone,False,5.0,24
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,12710,tt0094739,en,Big Business,"In the 1940s in the small town of Jupiter Hollow, two sets of identical twins are born in the same hospital on the same night. One set to a poor local family and the other to a rich family just passing through. The dizzy nurse on duty accidentally mixes the twins unbeknown to the parents. Our story flashes forward to the 1980s where the mismatched sets of twins are about to cross paths.",3.940139,/dxbXbR1P44caMUKtBdq7sX6aSgw.jpg,"[{'name': 'Silver Screen Partners III', 'id': 554}, {'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1988-06-10,0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Mixed up at birth, two sets of twins finally meet their match.",Big Business,False,5.8,62
False,,0,[],,31254,tt0055562,ja,Uchu Kaisoku-sen,Clumsy invaders from Neptune are thwarted by hero Space Chief and a nondescript group of microshort-wearing Japanese kids.,0.542344,/tvdcnLqXRA18Fk4e4rDHPTZNuog.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1961-01-01,0,74.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Invasion of the Neptune Men,False,1.7,7
False,,80000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",,9574,tt0119137,en,Flubber,"Professor Phillip Brainard, an absent minded professor, works with his assistant Weebo, trying to create a substance that's a new source of energy and that will save Medfield College where his sweetheart Sara is the president. He has missed his wedding twice, and on the afternoon of his third wedding, Professor Brainard creates flubber, which allows objects to fly through the air.",7.016942,/bnKvk04icAyCO1KjqhsaEXBO9aJ.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Great Oaks Entertainment', 'id': 2173}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-11-26,177977226,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Catch it if you can!,Flubber,False,5.3,707
False,,0,"[{'id': 37, 'name': 'Western'}]",,102488,tt0064227,en,The Desperados,"In the closing days of the Civil War, fanatical Parson Josiah Galt and his three sons, Adam, Jacob, and David, are leaders of a gang of southern marauders. Josiah, driven by his lust for revenge for the death of his Indian wife, attacks the Kansas town of St. Thomas. David, recalling his dead mother's prophecy of doom upon the family and repulsed by the carnage caused by his father and brothers, breaks with the gang after his brother Adam tries to rape one of the town's young girls. David is captured by his own men and brought before his father, who accuses him of treason and sentences him to be executed. David escapes, joins his wife, Laura, and together they flee to Texas, where they live for 6 years under an assumed name. After the war, Parson Galt and his sons continue to loot and pillage, and they eventually reach the Texas town where David, Laura, and their young son, Pauly, live.",0.738382,/eb6xRtHoKcCLycHJFqxWqYFpS1H.jpg,"[{'name': 'Meadway Productions', 'id': 52688}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1969-02-28,0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"HANG ON TO YOUR MONEY, YOUR WOMEN and YOUR LIFE! Here come the DESPERADOS!",The Desperados,False,4.5,3
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",,25875,tt0486480,zh,Gui si,"A scientist uses his invention - the ""Menger Sponge"" - to capture the energy of a dead child's spirit in an old building. In trying to determine why the energy of the ghost does not dissipate, the team discovers the identity and the dramatic story of the boy.",2.230957,/rpfPg7MuQLaDeteKLMgopE9eozG.jpg,"[{'name': 'CMC Entertainment', 'id': 4713}]","[{'iso_3166_1': 'TW', 'name': 'Taiwan'}]",2006-09-28,0,108.0,"[{'iso_639_1': 'zh', 'name': '普通话'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Silk,False,6.4,30
False,,12250000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,157845,tt2345737,en,The Rover,"A decade after the collapse of the western world, Australia has become a lawless wasteland. As desperate outsiders pillage the country's precious mineral resources, taciturn Eric travels from town to town searching for signs of life.",6.561373,/734OOkr69mt8lyPk8iw3TwgQ90R.jpg,"[{'name': 'Porchlight Films', 'id': 6237}, {'name': 'FilmNation Entertainment', 'id': 7493}, {'name': 'Screen Australia', 'id': 7584}, {'name': 'Screen NSW', 'id': 10951}, {'name': 'Blue-Tongue Films', 'id': 32299}, {'name': 'Lava Bear Films', 'id': 32300}, {'name': 'South Australian Film Corporation, The', 'id': 33905}, {'name': 'A24', 'id': 41077}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2014-05-18,2295423,103.0,"[{'iso_639_1': 'zh', 'name': '普通话'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Fear the man with nothing left to lose.,The Rover,False,6.1,295
False,,4500000,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 36, 'name': 'History'}]",,17139,tt0119448,nl,Karakter,"J.W. Katadreuffe is the son of Joba Katadreuffe and A.B. Drevenhaven. Though fully neglected by Joba, Dreverhaven ensures the succesfull career of his son. Mostly unseen, though he sues his son a few times. The son Katadreuffe succeeds, but at great costs.",1.221677,/rXU7gNAAkulPUr0F1XqSHuEhfHL.jpg,"[{'name': 'First Floor Features', 'id': 938}, {'name': 'Almerica Films', 'id': 3259}]","[{'iso_3166_1': 'NL', 'name': 'Netherlands'}, {'iso_3166_1': 'BE', 'name': 'Belgium'}]",1997-04-17,0,122.0,"[{'iso_639_1': 'nl', 'name': 'Nederlands'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Character,False,7.7,25
False,,4700000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",http://www.ultimaparada174.com.br,20268,tt1280567,pt,Última Parada 174,"Sandro was a boy who loved to sing rap, to kiss, to stare the statue of Christ the Redeemer and dreamed to go visit Copacabana. Growing up on streets, the story culminates at the infamous episode of June 12th 2000, when Sandro hijacked bus 174.",2.813715,/qvSZA7HIJMelYSaQ7ObBCylDnsX.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Moonshot Pictures', 'id': 4290}, {'name': 'Movie%26Art', 'id': 4291}, {'name': 'Lereby', 'id': 4292}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2008-10-24,0,108.0,"[{'iso_639_1': 'pt', 'name': 'Português'}]",Released,A ride you'll never forget...,Last Stop 174,False,7.3,38
False,,0,"[{'id': 80, 'name': 'Crime'}]",,20700,tt0810821,en,A Day In The Life,"Onyx rapper Sticky Fingaz directs and stars in this hip-hop musical about a gangster who becomes caught up in a bloody war between two feuding crime families while struggling to leave the streets behind. When Black's family raids one of Stick's drug houses and kills two of his men, Stick is forced to choose between leaving it all behind or seeking revenge and feeding the cycle of violence.",0.659084,/mG8lVmSPUAVrJhWsNtLtUGCwWb.jpg,"[{'name': 'Major Independents', 'id': 4366}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-07-07,0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,A Day In The Life,False,6.0,2
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,372315,tt5161502,en,SOMM: Into the Bottle,"SOMM: Into the Bottle raises the curtain into the seldom seen world that surrounds the wine we drink. How many people understand how wine is produced? How it is grown? What goes on in the cellar? From those questions to how many hands touch a bottle, to why wine costs what it costs, to how certain wines end up on a wine list, this is a never before seen look into the world of wine.",0.751736,/6Qi5BbPfz5TgvT5TqHxm32wUbx0.jpg,"[{'name': 'Forgotten Man Films', 'id': 69870}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-01-29,0,120.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,SOMM: Into the Bottle,False,7.8,12
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",,5927,tt0068786,en,Junior Bonner,"McQueen is Junior Bonner, an aging rodeo champ who returns to his home town to participate in the annual rodeo. He finds his family estranged, does what he can to help, and then moves on ... after some good rodeo riding and a few brawls.",1.464329,/qA85YYjQob3gPAFiafuIXFhSZSG.jpg,"[{'name': 'Solar Productions', 'id': 599}, {'name': 'American Broadcasting Company (ABC)', 'id': 3065}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1972-08-02,0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Steve McQueen going down his own road, tougher than ever, as ""Junior Bonner""",Junior Bonner,False,6.4,27
False,,0,"[{'id': 18, 'name': 'Drama'}]",,94555,tt2187203,ko,원더풀 라디오,Former K-pop idol-turned-radio DJ Shin Jin Ah must find a way to revive her failing show with an overbearing boss who won't stand for her diva-like ways.,0.381946,/bNIjAFmskXAODLlryy7Y17yb02j.jpg,[],[],2012-01-05,0,120.0,"[{'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,,Love On-Air,False,6.6,7
False,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",,51927,tt0334416,en,Stevie,"In 1995 Director Steve James (Hoop Dreams) returned to rural Southern Illinois to reconnect with Stevie Fielding, a troubled young boy he had been an 'Advocate Big Brother' to ten years earlier.",0.489997,/67TAylTWoysC2ffqVO18do0rwEE.jpg,[],[],2002-09-09,97000,140.0,[],,,Stevie,False,6.7,13
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,13710,tt1024899,en,Enfin veuve,"Anne-Marie vient de perdre son mari dans un accident de voiture. Elle est enfin libre d'aimer celui qu'elle voit en cachette depuis deux ans. Mais elle n'a pas prévu que sa famille, pétrie de bons sentiments, a décidé de rester à ses côtés pour la soutenir dans son chagrin. Anne-Marie se retrouve alors encore plus prisonnière que lorsqu'elle était mariée ...",5.188641,/oauzSoL2gHokbvRm49LLDOKlTOx.jpg,"[{'name': 'Gaumont', 'id': 9}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2007-11-01,0,94.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,The Merry Widow,False,4.9,19
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,306199,tt4226162,en,Joe Rogan: Rocky Mountain High,"Perched high above it all in Denver, Joe Rogan¹s brand-new one-hour stand-up special, ""Rocky Mountain High,"" has a clear perspective. Tune in to find out the real meaning of infinity, why Joe will lie to you on stage and why Kim Kardashian is the most popular woman in the world. Filmed at the renowned Denver Comedy Works in downtown Denver, ""Rocky Mountain High"" proves if you¹re not paranoid, you¹re not paying attention.",0.085771,/o3jxQJ2wjjh8rREuNYiXTiAtjHY.jpg,"[{'name': 'Talking Monkey', 'id': 20528}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-11-21,0,63.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Joe Rogan: Rocky Mountain High,False,0.0,0
False,,0,"[{'id': 18, 'name': 'Drama'}]",http://www.tannerhallthefilm.com/,71866,tt1151410,en,Tanner Hall,"Tanner Hall is a vivid peek into the private world of an all-girls boarding school. In a cozy, but run down New England, the knot of adolescent complexity is unraveled through the coming of age stories of four teen-age girls.",1.426803,/qoGtVlqaFWngUXuUzAS6uuNcwsI.jpg,"[{'name': 'Tax Credit Finance', 'id': 3782}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-09-14,0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Tanner Hall,False,5.4,33
